Price,Close,High,Low,Open,Volume,Return,Volatility_20,Volatility_50
2005-02-04,1203.030029296875,1203.469970703125,1189.6700439453125,1189.8900146484375,1648160000,0.01104304976651127,0.006376220622498793,
2005-02-07,1201.719970703125,1204.1500244140625,1199.27001953125,1203.030029296875,1347270000,-0.0010889658294861437,0.0063707910646784325,
2005-02-08,1202.300048828125,1205.1099853515625,1200.1600341796875,1201.719970703125,1416170000,0.00048270656986804106,0.0063377601138190276,
2005-02-09,1191.989990234375,1203.8299560546875,1191.5400390625,1202.300048828125,1511040000,-0.00857527919407397,0.006496112018138935,
2005-02-10,1197.010009765625,1198.75,1191.5400390625,1191.989990234375,1491670000,0.004211461146802931,0.0065029892791057505,
2005-02-11,1205.300048828125,1208.3800048828125,1193.280029296875,1197.010009765625,1562300000,0.00692562217096504,0.006291603574446543,
2005-02-14,1206.1400146484375,1206.9300537109375,1203.5899658203125,1205.300048828125,1290180000,0.0006968935420927913,0.006188862595506169,
2005-02-15,1210.1199951171875,1212.43994140625,1205.52001953125,1206.1400146484375,1527080000,0.0032997665448568636,0.005870360456809873,
2005-02-16,1210.3399658203125,1212.43994140625,1205.06005859375,1210.1199951171875,1490100000,0.00018177594289214838,0.005372283956783394,
2005-02-17,1200.75,1211.3299560546875,1200.739990234375,1210.3399658203125,1580120000,-0.007923365410653749,0.0053845605859434015,
2005-02-18,1201.5899658203125,1202.9200439453125,1197.3499755859375,1200.75,1551200000,0.0006995343079845284,0.005090273491693563,
2005-02-22,1184.1600341796875,1202.47998046875,1184.1600341796875,1201.5899658203125,1744940000,-0.014505723363565037,0.006137853776990127,
2005-02-23,1190.800048828125,1193.52001953125,1184.1600341796875,1184.1600341796875,1501090000,0.005607362566527829,0.006190932947917312,
2005-02-24,1200.199951171875,1200.4200439453125,1187.800048828125,1190.800048828125,1518750000,0.007893770539395328,0.006327482993350734,
2005-02-25,1211.3699951171875,1212.1500244140625,1199.6099853515625,1200.199951171875,1523680000,0.00930681919658971,0.0065825088212655685,
2005-02-28,1203.5999755859375,1211.3699951171875,1198.1300048828125,1211.3699951171875,1795480000,-0.006414241365205964,0.0067586891509729,
2005-03-01,1210.4100341796875,1212.25,1203.5999755859375,1203.5999755859375,1708060000,0.0056580747190815295,0.0066320511685697865,
2005-03-02,1210.0799560546875,1215.7900390625,1204.219970703125,1210.4100341796875,1568540000,-0.00027269942885399523,0.0065029930761105895,
2005-03-03,1210.469970703125,1215.719970703125,1204.449951171875,1210.0799560546875,1616240000,0.0003223048580269783,0.006481240918676401,
2005-03-04,1222.1199951171875,1224.760009765625,1210.469970703125,1210.469970703125,1636820000,0.009624381187494757,0.006716480524471175,
2005-03-07,1225.31005859375,1229.1099853515625,1222.1199951171875,1222.1199951171875,1488830000,0.0026102702593100435,0.0063301063328909815,
2005-03-08,1219.4300537109375,1225.68994140625,1218.5699462890625,1225.31005859375,1523090000,-0.004798789368921641,0.00644589405873402,
2005-03-09,1207.010009765625,1219.4300537109375,1206.6600341796875,1219.4300537109375,1704970000,-0.01018512206380029,0.006895038133958646,
2005-03-10,1209.25,1211.22998046875,1201.4100341796875,1207.010009765625,1604020000,0.0018558174466258848,0.006582300135633307,
2005-03-11,1200.0799560546875,1213.0400390625,1198.1500244140625,1209.25,1449820000,-0.007583249076131948,0.006780270607576339,
2005-03-14,1206.8299560546875,1206.8299560546875,1199.510009765625,1200.0799560546875,1437430000,0.0056246252309646305,0.006717796682295046,
2005-03-15,1197.75,1210.5400390625,1197.75,1206.8299560546875,1513530000,-0.007523807317785902,0.006926630978041298,
2005-03-16,1188.0699462890625,1197.75,1185.6099853515625,1197.75,1653190000,-0.00808186492251095,0.007078928922374087,0.00648474930145308
2005-03-17,1190.2099609375,1193.280029296875,1186.3399658203125,1188.0699462890625,1581930000,0.0018012530786775116,0.007101124174168617,0.0062754810426692694
2005-03-18,1189.6500244140625,1191.97998046875,1182.780029296875,1190.2099609375,2344370000,-0.00047045188816641215,0.0069011610151040285,0.006253506397336059
2005-03-21,1183.780029296875,1189.6500244140625,1178.8199462890625,1189.6500244140625,1819440000,-0.004934220146028734,0.006966797503510267,0.006274091192183038
2005-03-22,1171.7099609375,1189.5899658203125,1171.6300048828125,1183.780029296875,2114470000,-0.010196208806246054,0.006573635834028414,0.006433883577200289
2005-03-23,1172.530029296875,1176.260009765625,1168.699951171875,1171.7099609375,2246870000,0.0006998902345414226,0.006423231781522673,0.006413867696735338
2005-03-24,1171.4200439453125,1180.1099853515625,1171.4200439453125,1172.530029296875,1721720000,-0.0009466583574222476,0.006092533738122966,0.0063596156828557805
2005-03-28,1174.280029296875,1179.9100341796875,1171.4200439453125,1171.4200439453125,1746220000,0.002441468682685466,0.005646781870830034,0.006342774118539388
2005-03-29,1165.3599853515625,1179.3900146484375,1163.68994140625,1174.280029296875,2223250000,-0.007596181253847534,0.0057063660434482685,0.006316384611661134
2005-03-30,1181.4100341796875,1181.5400390625,1165.3599853515625,1165.3599853515625,2097110000,0.013772610206178593,0.006484780728603438,0.006562516962864461
2005-03-31,1180.5899658203125,1184.530029296875,1179.489990234375,1181.4100341796875,2214230000,-0.0006941437228814573,0.006482321097444032,0.00641163255666329
2005-04-01,1172.9200439453125,1189.800048828125,1169.9100341796875,1180.5899658203125,2168690000,-0.006496685637735977,0.0065759762248691735,0.006337027768401375
2005-04-04,1176.1199951171875,1178.6099853515625,1167.719970703125,1172.7900390625,2079770000,0.002728192077877223,0.0061242869311145505,0.00625342187784112
2005-04-05,1181.3900146484375,1183.56005859375,1176.1199951171875,1176.1199951171875,1870800000,0.004480851914030248,0.006210448304108315,0.0062139276552239265
2005-04-06,1184.0699462890625,1189.3399658203125,1181.3900146484375,1181.3900146484375,1797400000,0.002268456316200096,0.006232168490054787,0.006196068981117618
2005-04-07,1191.1400146484375,1191.8800048828125,1183.81005859375,1184.0699462890625,1900620000,0.005970988776071051,0.006085935107965506,0.006225813614289857
2005-04-08,1181.199951171875,1191.75,1181.1300048828125,1191.1400146484375,1661330000,-0.008345000045604456,0.006289455225915201,0.0063126683998452355
2005-04-11,1181.2099609375,1184.0699462890625,1178.68994140625,1181.199951171875,1525310000,8.474234709510142e-06,0.00610746818716329,0.00631257510029067
2005-04-12,1187.760009765625,1190.1700439453125,1170.8499755859375,1181.2099609375,1979830000,0.005545202838389773,0.006103112764693157,0.006344526904880473
2005-04-13,1173.7900390625,1187.760009765625,1171.4000244140625,1187.760009765625,2049740000,-0.011761610584853477,0.006415213166465796,0.0064571189397482015
2005-04-14,1162.050048828125,1174.6700439453125,1161.699951171875,1173.7900390625,2355040000,-0.010001780423824047,0.0065400647499880395,0.00652509689952755
2005-04-15,1142.6199951171875,1162.050048828125,1141.9200439453125,1162.050048828125,2689960000,-0.016720496445511768,0.007368548725296778,0.006895927089895448
2005-04-18,1145.97998046875,1148.9200439453125,1139.800048828125,1142.6199951171875,2180670000,0.0029405973691347675,0.007445193695303492,0.006910651134170225
2005-04-19,1152.780029296875,1154.6700439453125,1145.97998046875,1145.97998046875,2142700000,0.00593382863926073,0.007602558997585069,0.006769371589401581
2005-04-20,1137.5,1155.5,1136.1500244140625,1152.780029296875,2217050000,-0.0132549392846395,0.007818665719506806,0.006993780868982626
2005-04-21,1159.949951171875,1159.949951171875,1137.5,1137.5,2308560000,0.019736220810439464,0.009141188574379714,0.007586179023908039
2005-04-22,1152.1199951171875,1159.949951171875,1142.949951171875,1159.949951171875,2045880000,-0.006750253359446234,0.009247624939004882,0.007551771320197324
2005-04-25,1162.0999755859375,1164.050048828125,1152.1199951171875,1152.1199951171875,1795030000,0.008662275206615888,0.009464107708171124,0.007636033644635731
2005-04-26,1151.8299560546875,1164.800048828125,1151.8299560546875,1162.0999755859375,1959740000,-0.00883746643749117,0.009517161320649302,0.007645931166295483
2005-04-27,1156.3800048828125,1159.8699951171875,1144.4200439453125,1151.739990234375,2151520000,0.00395027825436145,0.008977821483848375,0.007673405203560752
2005-04-28,1143.219970703125,1156.3800048828125,1143.219970703125,1156.3800048828125,2182270000,-0.011380371611511175,0.009269907067761936,0.007792734609890497
2005-04-29,1156.8499755859375,1156.969970703125,1139.18994140625,1143.219970703125,2362360000,0.011922469194121543,0.009660996472429932,0.00800632170040405
2005-05-02,1162.1600341796875,1162.8699951171875,1154.7099609375,1156.8499755859375,1980040000,0.004590101314615458,0.009704088909704204,0.007976936003354952
2005-05-03,1161.1700439453125,1166.8900146484375,1156.7099609375,1162.1600341796875,2167020000,-0.0008518536219271899,0.00963151285378698,0.007974707970550056
2005-05-04,1175.6500244140625,1176.010009765625,1161.1700439453125,1161.1700439453125,2306480000,0.012470163645930121,0.010064045631658969,0.007930778223355703
2005-05-05,1172.6300048828125,1178.6199951171875,1166.77001953125,1175.6500244140625,1997100000,-0.002568808292038427,0.009964260276267763,0.007894624091796087
2005-05-06,1171.3499755859375,1177.75,1170.5,1172.6300048828125,1707200000,-0.0010915883881061905,0.009803428606522887,0.007806613640230566
2005-05-09,1178.8399658203125,1178.8699951171875,1169.3800048828125,1171.3499755859375,1857020000,0.006394323123307677,0.009919807245189191,0.00774288141187214
2005-05-10,1166.219970703125,1178.8399658203125,1162.97998046875,1178.8399658203125,1889660000,-0.010705435413708386,0.010100956198703931,0.007832864891494895
2005-05-11,1171.1099853515625,1171.77001953125,1157.7099609375,1166.219970703125,1834970000,0.004193046570356129,0.00982134091164656,0.007811686137557272
2005-05-12,1159.3599853515625,1173.3699951171875,1157.760009765625,1171.1099853515625,1995290000,-0.010033216475797246,0.009823016673484373,0.007923726209750834
2005-05-13,1154.050048828125,1163.75,1146.1800537109375,1159.3599853515625,2188590000,-0.004580058472371085,0.009087512903520154,0.007939551640919435
2005-05-16,1165.68994140625,1165.75,1153.6400146484375,1154.050048828125,1856860000,0.01008612459220859,0.00932436250938584,0.00795232876976782
2005-05-17,1173.800048828125,1174.3499755859375,1159.8599853515625,1165.68994140625,1887260000,0.006957345288654659,0.00935623180053262,0.008015160685330924
2005-05-18,1185.56005859375,1187.9000244140625,1173.800048828125,1173.800048828125,2266320000,0.010018750448482105,0.008934953207051755,0.008138300221900895
2005-05-19,1191.0799560546875,1191.0899658203125,1184.489990234375,1185.56005859375,1775860000,0.0046559408112019085,0.007951281674833261,0.008049153434102613
2005-05-20,1189.280029296875,1191.219970703125,1185.18994140625,1191.0799560546875,1631750000,-0.0015111720658741445,0.007754052290013761,0.008045396928663682
2005-05-23,1193.8599853515625,1197.43994140625,1188.760009765625,1189.280029296875,1681170000,0.003851032508630725,0.007597018857634769,0.007996545127255155
2005-05-24,1194.0699462890625,1195.2900390625,1189.8699951171875,1193.8599853515625,1681000000,0.00017586730443786003,0.007217063006000989,0.007954335998926466
2005-05-25,1190.010009765625,1194.0699462890625,1185.9599609375,1194.0699462890625,1742180000,-0.0034000826635449677,0.007290039428908085,0.007897832141284523
2005-05-26,1197.6199951171875,1198.949951171875,1190.010009765625,1190.010009765625,1654110000,0.00639489188251563,0.006702089348001274,0.007864499958538556
2005-05-27,1198.780029296875,1199.56005859375,1195.280029296875,1197.6199951171875,1381430000,0.0009686162425619482,0.006314909319910232,0.007861900628119317
2005-05-31,1191.5,1198.780029296875,1191.5,1198.780029296875,1840680000,-0.006072865011894635,0.006513996372104887,0.007911039128072414
2005-06-01,1202.219970703125,1205.6400146484375,1191.030029296875,1191.5,1810100000,0.00899703793799822,0.006714532092185499,0.007976548337560051
2005-06-02,1204.2900390625,1204.6700439453125,1198.4200439453125,1202.27001953125,1813790000,0.0017218715458240386,0.00622444818746981,0.007832023800516081
2005-06-03,1196.02001953125,1205.0899658203125,1194.550048828125,1204.2900390625,1627520000,-0.0068671327196959675,0.006432959562093558,0.007902428150920052
2005-06-06,1197.510009765625,1198.780029296875,1192.75,1196.02001953125,1547120000,0.0012457903797955527,0.006414018686265656,0.007900730812113333
2005-06-07,1197.260009765625,1208.8499755859375,1197.260009765625,1197.510009765625,1851370000,-0.00020876652216783587,0.00629736807562389,0.007896131731134667
2005-06-08,1194.6700439453125,1201.969970703125,1193.3299560546875,1197.260009765625,1715490000,-0.0021632442403379804,0.0057415081267871305,0.007820614853559725
2005-06-09,1200.9300537109375,1201.8599853515625,1191.0899658203125,1194.6700439453125,1824120000,0.005239948718352094,0.005774701906256685,0.007616103332396599
2005-06-10,1198.1099853515625,1202.7900390625,1192.6400146484375,1200.9300537109375,1664180000,-0.0023482369773834,0.005210886997014848,0.007624346902811719
2005-06-13,1200.8199462890625,1206.030029296875,1194.510009765625,1198.1099853515625,1661350000,0.002261863243468998,0.0050001214207632295,0.007564844554010852
2005-06-14,1203.9100341796875,1207.530029296875,1200.1800537109375,1200.8199462890625,1698150000,0.002573314925500947,0.004629123618137615,0.007563944520803563
2005-06-15,1206.5799560546875,1208.0799560546875,1198.6600341796875,1203.9100341796875,1840440000,0.0022177087981654076,0.004459978401609676,0.007546358596456804
2005-06-16,1210.9599609375,1212.0999755859375,1205.469970703125,1206.550048828125,1776040000,0.0036300991582309816,0.0040159385594366066,0.0075555063604365955
2005-06-17,1216.9599609375,1219.550048828125,1210.9300537109375,1210.9300537109375,2407370000,0.0049547468071156064,0.004030517994500336,0.007541780481548163
2005-06-20,1216.0999755859375,1219.0999755859375,1210.6500244140625,1216.9599609375,1714530000,-0.0007066669234541134,0.004007211555881418,0.007436476826363749
2005-06-21,1213.6099853515625,1217.1300048828125,1211.8599853515625,1216.0999755859375,1720700000,-0.002047520996927288,0.004012945878315453,0.007445547559303469
2005-06-22,1213.8800048828125,1219.5899658203125,1211.68994140625,1213.6099853515625,1823250000,0.00022249283914033136,0.004012560392952081,0.007410910956475547
2005-06-23,1200.72998046875,1216.449951171875,1200.719970703125,1213.8800048828125,2029920000,-0.010833051340467525,0.004708856158827341,0.007380756315302275
2005-06-24,1191.5699462890625,1200.9000244140625,1191.449951171875,1200.72998046875,2418800000,-0.0076287211352144,0.0048212129602155165,0.007319349003715776
2005-06-27,1190.68994140625,1194.3299560546875,1188.300048828125,1191.5699462890625,1738620000,-0.0007385255775820276,0.0048137552881773425,0.006886918305553359
2005-06-28,1201.5699462890625,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,0.009137563444907348,0.005053829670077689,0.006980476671688203
2005-06-29,1199.8499755859375,1204.0699462890625,1198.699951171875,1201.5699462890625,1769280000,-0.0014314361876618387,0.004645195656525693,0.0069512775241394
2005-06-30,1191.3299560546875,1203.27001953125,1190.510009765625,1199.8499755859375,2109490000,-0.007100904033514155,0.004877365327161175,0.006748421258020297
2005-07-01,1194.43994140625,1197.8900146484375,1191.3299560546875,1191.3299560546875,1593820000,0.0026105155299391836,0.004685861260414024,0.0061865561478331235
2005-07-05,1204.989990234375,1206.3399658203125,1192.489990234375,1194.43994140625,1805820000,0.008832632317790745,0.00508671359670409,0.006200954535523889
2005-07-06,1194.93994140625,1206.1099853515625,1194.780029296875,1204.989990234375,1883470000,-0.008340358766109057,0.005443946663229437,0.006233637876280469
2005-07-07,1197.8699951171875,1198.4599609375,1183.550048828125,1194.93994140625,1952440000,0.0024520510273422502,0.00544893782912762,0.006088461408574971
2005-07-08,1211.8599853515625,1212.72998046875,1197.199951171875,1197.8699951171875,1900810000,0.011679055566465202,0.005934259772600899,0.006265548224223086
2005-07-11,1219.43994140625,1220.030029296875,1211.8599853515625,1211.8599853515625,1846300000,0.006254811732634646,0.006030262336278394,0.006049518435448973
2005-07-12,1222.2099609375,1225.5400390625,1216.5999755859375,1219.43994140625,1932010000,0.0022715506005615005,0.006030377871661321,0.005854819658749419
2005-07-13,1223.2900390625,1224.4599609375,1219.6400146484375,1222.2099609375,1812500000,0.0008837091494260374,0.006017530589389299,0.005833368073636338
2005-07-14,1226.5,1233.1600341796875,1223.2900390625,1223.2900390625,2048710000,0.0026240391362624127,0.006023195455086225,0.005831043369842987
2005-07-15,1227.9200439453125,1229.530029296875,1223.5,1226.5,1716400000,0.001157801830666605,0.005988107704174758,0.005596074966935006
2005-07-18,1221.1300048828125,1227.9200439453125,1221.1300048828125,1227.9200439453125,1582100000,-0.005529707814430296,0.006055739005005098,0.005648795059378886
2005-07-19,1229.3499755859375,1230.3399658203125,1221.1300048828125,1221.1300048828125,2041280000,0.006731446013329201,0.0062239375064670945,0.005702667574871087
2005-07-20,1235.199951171875,1236.56005859375,1222.9100341796875,1229.3499755859375,2063340000,0.004758592509955806,0.006259806419767188,0.005675618372655548
2005-07-21,1227.0400390625,1235.8299560546875,1224.699951171875,1235.199951171875,2129840000,-0.00660614672274995,0.006481062762440159,0.005531592917081125
2005-07-22,1233.6800537109375,1234.18994140625,1226.1500244140625,1227.0400390625,1766990000,0.0054114082972474,0.005976463649482779,0.005548458504185388
2005-07-25,1229.030029296875,1238.3599853515625,1228.1500244140625,1233.6800537109375,1717580000,-0.003769230441940885,0.005727692763045283,0.00536048249140298
2005-07-26,1231.1600341796875,1234.4200439453125,1229.030029296875,1229.030029296875,1934180000,0.001733077981854514,0.005701994820686098,0.005295956148693422
2005-07-27,1236.7900390625,1237.6400146484375,1230.1500244140625,1231.1600341796875,1945800000,0.0045729269359882085,0.005474954368585299,0.005165245994356107
2005-07-28,1243.719970703125,1245.1500244140625,1235.81005859375,1236.7900390625,2001680000,0.005603159325149543,0.005505315139096801,0.0051379082372018095
2005-07-29,1234.1800537109375,1245.0400390625,1234.1800537109375,1243.719970703125,1789600000,-0.00767047021589129,0.005555092583304496,0.005125229708081236
2005-08-01,1235.3499755859375,1239.0999755859375,1233.800048828125,1234.1800537109375,1716870000,0.0009479345185350319,0.00555449796795162,0.005095287710828425
2005-08-02,1244.1199951171875,1244.68994140625,1235.3499755859375,1235.3499755859375,2043120000,0.007099218605715496,0.005449882132139269,0.005162612125770411
2005-08-03,1245.0400390625,1245.8599853515625,1240.5699462890625,1244.1199951171875,1999980000,0.0007395138322054962,0.004930517703325075,0.005145223608706693
2005-08-04,1235.8599853515625,1245.0400390625,1235.1500244140625,1245.0400390625,1981220000,-0.007373299992705418,0.005360866358747077,0.005274629920542249
2005-08-05,1226.4200439453125,1235.8599853515625,1225.6199951171875,1235.8599853515625,1930280000,-0.007638358323871608,0.005182014651191354,0.005374995721729216
2005-08-08,1223.1300048828125,1232.280029296875,1222.6700439453125,1226.4200439453125,1804140000,-0.0026826364089062027,0.005053386899757702,0.005328965191216073
2005-08-09,1231.3800048828125,1234.1099853515625,1223.1300048828125,1223.1300048828125,1897520000,0.006744990284814678,0.005246912201824016,0.00540285873426101
2005-08-10,1229.1300048828125,1242.68994140625,1226.5799560546875,1231.3800048828125,2172320000,-0.0018272182357014222,0.0052683748655061495,0.005329495240568806
2005-08-11,1237.81005859375,1237.81005859375,1228.3299560546875,1229.1300048828125,1941560000,0.007061949245771748,0.005463416795481826,0.005274279860921755
2005-08-12,1230.3900146484375,1237.81005859375,1225.8699951171875,1237.81005859375,1709300000,-0.005994493172678084,0.005647238859574716,0.005353006675182241
2005-08-15,1233.8699951171875,1236.239990234375,1226.199951171875,1230.4000244140625,1562880000,0.0028283555842611996,0.005515198907907601,0.005257554394620437
2005-08-16,1219.3399658203125,1233.8699951171875,1219.050048828125,1233.8699951171875,1820410000,-0.01177598073895536,0.005955602544721112,0.005541621113713192
2005-08-17,1220.239990234375,1225.6300048828125,1218.0699462890625,1219.3399658203125,1859150000,0.0007381242633648366,0.005839324605101748,0.0055411983884651956
2005-08-18,1219.02001953125,1222.6400146484375,1215.9300537109375,1220.239990234375,1808170000,-0.0009997793162725976,0.005667501582534543,0.0055326709904531856
2005-08-19,1219.7099609375,1225.0799560546875,1219.02001953125,1219.02001953125,1558790000,0.0005659803737392277,0.00551135292903483,0.005488860168630801
2005-08-22,1221.72998046875,1228.9599609375,1216.469970703125,1219.7099609375,1621330000,0.0016561474415583977,0.005478231218126164,0.005478260381182705
2005-08-23,1217.5899658203125,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,-0.003388649468067495,0.005498672809793053,0.0054974271293769215
2005-08-24,1209.5899658203125,1224.1500244140625,1209.3699951171875,1217.5699462890625,1930800000,-0.006570356379875575,0.005517891716982239,0.005571581045358999
2005-08-25,1212.3699951171875,1213.72998046875,1209.5699462890625,1209.5899658203125,1571110000,0.0022983237092162323,0.0053537336086386155,0.005572215235858847
2005-08-26,1205.0999755859375,1212.4000244140625,1204.22998046875,1212.4000244140625,1541090000,-0.005996535348556931,0.005260549085638137,0.005614292144829873
2005-08-29,1212.280029296875,1214.280029296875,1201.530029296875,1205.0999755859375,1599450000,0.005958056473651885,0.0054817697243194335,0.0056344168043122676
2005-08-30,1208.4100341796875,1212.280029296875,1201.0699462890625,1212.280029296875,1916470000,-0.0031923276995927674,0.005162337201133089,0.005651166202437629
2005-08-31,1220.3299560546875,1220.3599853515625,1204.4000244140625,1208.4100341796875,2365510000,0.009864136789539124,0.005736581817769432,0.005816529366081398
2005-09-01,1221.5899658203125,1227.2900390625,1216.1800537109375,1220.3299560546875,2229860000,0.0010325156400312618,0.0055488546333827505,0.005817928574079365
2005-09-02,1218.02001953125,1224.449951171875,1217.75,1221.5899658203125,1640160000,-0.002922376893187084,0.005328311395702694,0.00561745457878722
2005-09-06,1233.3900146484375,1233.6099853515625,1218.02001953125,1218.02001953125,1932090000,0.012618836201971906,0.006025649413494151,0.005762060045304933
2005-09-07,1236.3599853515625,1237.06005859375,1230.9300537109375,1233.3900146484375,2067700000,0.0024079736886564174,0.005862443345999269,0.0057631394549759575
2005-09-08,1231.6700439453125,1236.3599853515625,1229.510009765625,1236.3599853515625,1955380000,-0.0037933461627815968,0.005914797778798228,0.005669325566214479
2005-09-09,1241.47998046875,1243.1300048828125,1231.6700439453125,1231.6700439453125,1992560000,0.007964743943933206,0.005973717567289998,0.005758660553216441
2005-09-12,1240.56005859375,1242.5999755859375,1239.1500244140625,1241.47998046875,1938050000,-0.0007409880863746832,0.005801644795931429,0.0056521211844361725
2005-09-13,1231.199951171875,1240.5699462890625,1231.199951171875,1240.5699462890625,2082360000,-0.007545065921665484,0.00603473642719344,0.005767964352664889
2005-09-14,1227.1600341796875,1234.739990234375,1226.1600341796875,1231.199951171875,1986750000,-0.0032812842368473705,0.005438529495729304,0.005669655620242673
2005-09-15,1227.72998046875,1231.8800048828125,1224.8499755859375,1227.1600341796875,2079340000,0.0004644433270217796,0.005437802631594166,0.005528237431155607
2005-09-16,1237.9100341796875,1237.949951171875,1228.4200439453125,1228.4200439453125,3152470000,0.008291769259435089,0.005709246790336893,0.005629854634942102
2005-09-19,1231.02001953125,1237.9100341796875,1227.6500244140625,1237.9100341796875,2076540000,-0.005565844413728538,0.005883584940292401,0.005467755869241159
2005-09-20,1221.3399658203125,1236.489990234375,1220.0699462890625,1231.02001953125,2319250000,-0.007863441339177824,0.006161747490273892,0.005519759641965811
2005-09-21,1210.199951171875,1221.52001953125,1209.8900146484375,1221.3399658203125,2548150000,-0.009121141500479157,0.0064541621763488126,0.005659394520372803
2005-09-22,1214.6199951171875,1216.6400146484375,1205.3499755859375,1210.199951171875,2424720000,0.003652325337670348,0.006333833013716351,0.005683525095939245
2005-09-23,1215.2900390625,1218.8299560546875,1209.800048828125,1214.6199951171875,1973020000,0.0005516490326242796,0.006315779036978613,0.005670599586213674
2005-09-26,1215.6300048828125,1222.56005859375,1211.8399658203125,1215.2900390625,2022220000,0.0002797404811898385,0.006148577464551691,0.005667769278246587
2005-09-27,1215.6600341796875,1220.1700439453125,1211.1099853515625,1215.6300048828125,1976270000,2.470266179210867e-05,0.006010573452080909,0.0056150719301123544
2005-09-28,1216.8900146484375,1220.97998046875,1212.719970703125,1215.6600341796875,2106980000,0.0010117799665758653,0.005960604238217148,0.0055312272398234915
2005-09-29,1227.6800537109375,1228.699951171875,1211.5400390625,1216.8900146484375,2176120000,0.008866897527807671,0.0058806072749072865,0.005635746163795622
2005-09-30,1228.81005859375,1229.5699462890625,1225.219970703125,1227.6800537109375,2097520000,0.000920439229583403,0.0058799426072807855,0.005558588324016041
2005-10-03,1226.699951171875,1233.3399658203125,1225.1500244140625,1228.81005859375,2097490000,-0.0017171957595218945,0.005851166265524133,0.005509311628571526
2005-10-04,1214.469970703125,1229.8800048828125,1214.02001953125,1226.699951171875,2341420000,-0.009969822251208682,0.0055341681356543045,0.005661311043879261
2005-10-05,1196.3900146484375,1214.469970703125,1196.25,1214.469970703125,2546780000,-0.014887116594756167,0.006310238051520485,0.00602066144717631
2005-10-06,1191.489990234375,1202.1400146484375,1181.9200439453125,1196.3900146484375,2792030000,-0.004095674783362702,0.0063160706770364495,0.005994738031673856
2005-10-07,1195.9000244140625,1199.7099609375,1191.4599609375,1191.489990234375,2126080000,0.0037012767340327546,0.006040864981585045,0.005959674679131138
2005-10-10,1187.3299560546875,1196.52001953125,1186.1199951171875,1195.9000244140625,2195990000,-0.007166208031122001,0.006148608926555391,0.005948168463272498
2005-10-11,1184.8699951171875,1193.0999755859375,1183.1600341796875,1187.3299560546875,2299040000,-0.002071842729946871,0.006017295605910397,0.005945841063610462
